"year","month","day","hour","DALMP","LOAD","WIND","OUTAGES"
2017,12,12,22,20.41,42132.63131,6860.05,10543
2017,12,12,23,18.34,40355.67365,7684.23,10543
2017,12,13,0,17.91,38299.639305,8003.82,10694
2017,12,13,1,16.23,37025.383105,8247.84,10862
2017,12,13,2,14.81,36673.673888,8638.58,10908
2017,12,13,3,14.47,36793.376223,8813.43,11088
2017,12,13,4,15.61,37314.667778,9277.75,11088
2017,12,13,5,16.2,38614.032323,10009.31,11088
2017,12,13,6,18.5,41575.428725,10797.03,11088
2017,12,13,7,24.94,46118.351883,10992.54,11088
2017,12,13,8,24.13,47793.817713,11129.23,10932
2017,12,13,9,20.12,46244.771583,10620.82,10769
2017,12,13,10,19.88,44345.245878,8556.45,10769
2017,12,13,11,19.45,42411.632085,6884.93,10719
2017,12,13,12,17.95,40511.623618,7223.13,10673
2017,12,13,13,17.59,38782.993343,7332.25,10639
2017,12,13,14,17.58,37815.109288,6632.75,10630
2017,12,13,15,17.88,37088.472883,5385.4,10630
2017,12,13,16,18.26,36660.24311,3909.24,10886
2017,12,13,17,18.96,36974.734065,2577.77,10886
2017,12,13,18,31.68,38904.165905,2009.99,10630
2017,12,13,19,28.06,41487.45421,2604.19,10512
2017,12,13,20,23.28,41672.670698,3242.14,9899
2017,12,13,21,21.46,41494.309663,3980.5,9899
2017,12,13,22,20.54,40495.496093,4458.28,9899
2017,12,13,23,19.27,38244.102165,4909.83,10067
2017,12,14,0,18.22,35788.027543,5311.24,10067
2017,12,14,1,19.63,34143.051955,5466.71,10740
2017,12,14,2,18.53,33535.428233,5091.52,10740
2017,12,14,3,18.14,33434.10374,5437.38,10740
2017,12,14,4,18.4,33768.112235,6279.11,10740
2017,12,14,5,18.37,34847.069613,7187.1,10740
2017,12,14,6,19.89,37525.925038,7962.12,10837
2017,12,14,7,28.64,41573.614925,8323.27,10837
2017,12,14,8,25.31,43281.093915,9069.08,10837
2017,12,14,9,23.13,42324.499908,9024.54,10837
2017,12,14,10,20.97,41386.95352,8198.09,10428
2017,12,14,11,19.86,40349.13464,8661.51,10199
2017,12,14,12,18.43,39191.511003,8667.33,10199
2017,12,14,13,17.86,38072.55665,8929.26,9982
2017,12,14,14,17.66,37364.462103,8824.19,10084
2017,12,14,15,17.45,36832.678075,8691.03,10072
2017,12,14,16,17.61,36600.346143,8112.63,9612
2017,12,14,17,18.2,37021.68452,7837.82,9612
2017,12,14,18,29.02,38942.723198,6229.34,9603
2017,12,14,19,26.29,41155.836435,6825.63,9603
2017,12,14,20,26.3,41417.59337,7695.06,9603
2017,12,14,21,23.7,41432.87115,7923.37,9594
2017,12,14,22,21.53,40474.319858,7173.65,9036
2017,12,14,23,20.05,38404.162243,6378.55,9036
2017,12,15,0,18.95,36105.27878,6176.24,8662
2017,12,15,1,17.34,34619.407618,6074.48,8848
2017,12,15,2,16.9,33950.530355,7260.6,8898
2017,12,15,3,16,33895.660268,9207.14,8898
2017,12,15,4,16,34274.905925,9630.53,8658
2017,12,15,5,16.5,35467.864445,9104.12,8794
2017,12,15,6,18.93,38185.237138,8389.02,8794
2017,12,15,7,24.3,42365.534278,7562.11,8636
2017,12,15,8,24.12,44527.81373,6550.92,8450
2017,12,15,9,29.59,43967.936668,4912.99,8450
2017,12,15,10,26.36,43309.75187,2942.78,8335
2017,12,15,11,25.01,42507.912315,2755.07,8261
2017,12,15,12,23.15,41228.520348,3923.25,8265
2017,12,15,13,21.65,39935.131628,4320.44,8265
2017,12,15,14,19.95,39044.804358,4512.37,8178
2017,12,15,15,19.52,38101.916443,4412,8178
2017,12,15,16,20,37628.574128,4223.45,8178
2017,12,15,17,20.27,37941.998225,3746.86,8178
2017,12,15,18,31.3,40068.96056,3796.35,8200
2017,12,15,19,28.18,42549.944168,5521.04,8200
2017,12,15,20,24.27,42798.25056,7253,8092
2017,12,15,21,22.09,42704.98134,8423.59,8092
2017,12,15,22,21.77,42444.46604,9162.52,8092
2017,12,15,23,19.57,41376.718298,9800.32,9761
2017,12,16,0,18.6,39797.170408,10693.47,9673
2017,12,16,1,17.77,38387.284495,11592.43,10546
2017,12,16,2,16.42,37603.020593,12477.14,10546
2017,12,16,3,15.83,37119.754558,12500.79,10546
2017,12,16,4,17.2,36841.321035,12023.72,10546
2017,12,16,5,18.52,37074.428593,11884.3,10546
2017,12,16,6,18.87,37954.03243,12072.25,10546
2017,12,16,7,23.4,39420.506435,12076.93,10546
2017,12,16,8,21.4,40924.938403,11680.93,10546
2017,12,16,9,20.61,42002.615293,10801.51,10546
2017,12,16,10,19.71,41982.318693,9541.04,9613
2017,12,16,11,18.63,41238.196885,10592.13,9802
2017,12,16,12,16.07,40372.88955,12031.52,9802
2017,12,16,13,15.35,39636.583333,12959.79,9162
2017,12,16,14,13.83,39181.176935,13461.43,9162
2017,12,16,15,14.78,39068.91393,13081.55,9162
2017,12,16,16,14.7,39335.540848,12852.77,8785
2017,12,16,17,15.86,40170.42062,12495.6,8785
2017,12,16,18,21.41,41981.598528,12286.7,8785
2017,12,16,19,20.5,42974.753105,12104.22,8785
2017,12,16,20,17.85,42826.171723,12523.98,8785
2017,12,16,21,17,42346.65045,12310.81,8400
2017,12,16,22,16.97,41523.82651,11386.43,8400
2017,12,16,23,16.77,40048.77769,10391.95,8400
2017,12,17,0,15.31,38211.18975,9903.5,8400
2017,12,17,1,17.18,36426.75526,9568.36,8849
2017,12,17,2,16.55,35328.192868,9275.65,8849
2017,12,17,3,16.54,34653.344953,9016,8849
2017,12,17,4,17.32,34386.938873,8360.14,8849
2017,12,17,5,17.42,34341.135703,7326.42,8591
2017,12,17,6,17,34920.483818,6590.99,8591
2017,12,17,7,20.41,35921.763018,6285.53,8591
2017,12,17,8,20,37278.87218,6661.76,8591
2017,12,17,9,21.64,38389.821123,6075.51,8591
2017,12,17,10,23.24,39260.163438,4462.05,8591
2017,12,17,11,23.59,39457.84372,3364.82,8591
2017,12,17,12,21.72,38741.646135,2473.21,8639
2017,12,17,13,20.67,37916.106583,1962.72,8639
2017,12,17,14,20.22,37014.367513,1252.88,8874
2017,12,17,15,19.48,36208.697643,651.75,8872
2017,12,17,16,19.71,35856.905438,302.81,8612
2017,12,17,17,21.73,36101.512323,219.82,8612
2017,12,17,18,38.05,38084.867868,349.77,8658
2017,12,17,19,29.81,40325.731313,653.44,8658
2017,12,17,20,24.05,40625.931843,929.55,8658
2017,12,17,21,22.3,40328.343703,1431.35,8571
2017,12,17,22,21.73,39306.164803,2045.93,8571
2017,12,17,23,19.9,37245.332935,2412.33,9386
2017,12,18,0,20.04,34925.9595,2666.59,9195
2017,12,18,1,19.86,32965.929905,3062.51,9724
2017,12,18,2,18.82,31938.984615,3148.69,9724
2017,12,18,3,18.66,31491.63621,3289.26,9724
2017,12,18,4,18.69,31519.88607,3180.85,9724
2017,12,18,5,18.9,32194.78068,3261.09,9724
2017,12,18,6,20.65,34372.526945,3543.5,9724
2017,12,18,7,30.79,37914.123023,3561.99,10288
2017,12,18,8,25.85,39900.143678,3525.72,10750
2017,12,18,9,25.38,39831.93676,3089.77,10414
2017,12,18,10,24.43,40066.659745,2339.74,11177
2017,12,18,11,24,40101.571445,1573.92,11274
2017,12,18,12,22.16,39819.91916,1958.99,11003
2017,12,18,13,21.64,39276.446578,2364.96,10279
2017,12,18,14,20.41,38955.812323,2696.85,10724
2017,12,18,15,19.83,38451.039708,3088.12,10678
2017,12,18,16,19.75,38193.812863,3269.68,10678
2017,12,18,17,21.63,38717.759578,2998.67,10137
2017,12,18,18,38.06,40460.502503,3610.07,9962
2017,12,18,19,31.87,41911.118125,5848.43,9054
2017,12,18,20,24.96,41591.907273,8086.84,8452
2017,12,18,21,23.81,40837.80889,8315.8,8452
2017,12,18,22,21.63,39294.405588,8440.18,8452
2017,12,18,23,20.62,36882.948863,8271.5,8194
2017,12,19,0,18.75,34004.257215,7716.19,7954
2017,12,19,1,17.49,31858.701175,8105.31,7954
2017,12,19,2,16.52,30664.560875,8121.79,8556
2017,12,19,3,16.02,30077.999635,7977.35,8556
2017,12,19,4,16.85,29905.939038,6947.55,8556
2017,12,19,5,16.67,30411.839125,5415.91,8556
2017,12,19,6,18.43,32139.567658,4428.26,8556
2017,12,19,7,21.64,35405.97201,3596.79,8716
2017,12,19,8,20.36,37258.885705,3641.67,8716
2017,12,19,9,21.18,37397.514035,3683.27,8556
2017,12,19,10,21.73,37885.786835,3121.26,9329
2017,12,19,11,21.89,38583.38974,2707.39,9279
2017,12,19,12,21.12,38944.48916,2871.65,9279
2017,12,19,13,21.53,39039.548403,3490.8,9034
2017,12,19,14,20.45,39089.438268,4264.91,8789
2017,12,19,15,19.95,39071.673765,4378.41,8739
2017,12,19,16,19.84,38861.298213,4597.12,8739
2017,12,19,17,19.86,38874.159093,4545.7,8784
2017,12,19,18,33.9,39861.789845,4477.2,8730
2017,12,19,19,26.78,41304.38987,6009.41,8730
2017,12,19,20,23.27,40808.372323,6876.49,8730
2017,12,19,21,21.76,40230.221773,7552.8,8730
2017,12,19,22,20.83,39131.39735,7978.32,8730
2017,12,19,23,18.88,37126.043885,8510.33,8986
2017,12,20,0,18.32,34447.670665,8468.44,7678
2017,12,20,1,15.8,32207.947595,8584.89,7950
2017,12,20,2,14.9,30934.759268,8381.51,7950
2017,12,20,3,14.99,30143.789338,7801.66,7950
2017,12,20,4,15.95,29855.901125,6725.59,7950
2017,12,20,5,17.24,30415.846785,5809.96,7950
2017,12,20,6,18.59,32267.838915,4919.89,7950
2017,12,20,7,23.28,35512.408193,4185.16,7950
2017,12,20,8,22.83,37415.109293,3454.38,8279
2017,12,20,9,22.83,37386.370095,2877.97,8279
2017,12,20,10,24.25,37567.03216,1741.2,7813
2017,12,20,11,23.28,37621.82243,1274.92,7973
2017,12,20,12,22.8,37592.510278,1724.65,7178
2017,12,20,13,21.16,37516.658873,2509.5,7309
2017,12,20,14,19.53,37825.145958,4146.16,7309
2017,12,20,15,18.43,37893.445245,5935.97,7886
2017,12,20,16,18.1,38018.23096,7239.82,7611
2017,12,20,17,19.28,38005.066665,7323.19,7611
2017,12,20,18,23,38475.034948,7426.61,6849
2017,12,20,19,21.24,40219.630058,9166.67,6849
2017,12,20,20,18.98,39880.392638,10544.05,6795
2017,12,20,21,18.67,39298.167823,11771.53,6795
2017,12,20,22,18.41,38332.31445,13034.97,6795
2017,12,20,23,17.13,36465.820168,14053.99,7434
2017,12,21,0,13.75,34105.865658,14324.98,7434
2017,12,21,1,9.05,32154.655413,14177.72,7434
2017,12,21,2,6.18,31041.917188,13722.04,7051
2017,12,21,3,7.74,30496.84124,13720.86,7051
2017,12,21,4,7.68,30557.188788,13978.72,7051
2017,12,21,5,8.23,31385.287533,13954.9,7291
2017,12,21,6,13.72,33377.143918,13517.66,7291
2017,12,21,7,18.43,36668.2227,13652.31,7337
2017,12,21,8,18.54,38686.04599,13640.95,7421
2017,12,21,9,19.25,38421.8878,12869.72,7679
2017,12,21,10,20.05,37963.688423,11602.21,7151
2017,12,21,11,19.52,37392.329568,9647.82,6911
2017,12,21,12,19.41,37207.383723,8767.83,6826
2017,12,21,13,19.76,37148.836813,8372.51,6826
2017,12,21,14,20.21,37379.988465,7714.98,6792
2017,12,21,15,19.88,37613.480513,7563.45,6792
2017,12,21,16,20.09,37660.829445,7694.74,6817
2017,12,21,17,21.07,37760.478978,8403.57,7112
2017,12,21,18,40.12,38769.871348,9049.32,6808
2017,12,21,19,22.92,40304.770765,10175.03,5739
2017,12,21,20,20.37,39989.63334,10948.98,5437
2017,12,21,21,18.14,39499.076415,12232.83,5349
2017,12,21,22,18.26,38669.49096,14103.72,5349
2017,12,21,23,18.2,36963.259753,14328.83,5349
2017,12,22,0,17.22,34634.434915,14222.72,5349
2017,12,22,1,17.12,32471.309165,14214.57,5349
2017,12,22,2,16.05,31059.90379,14173.62,5349
2017,12,22,3,15,30236.910798,13846.71,5349
2017,12,22,4,14.91,29919.316168,13761.14,5349
2017,12,22,5,14.71,30393.330968,13889.01,5349
2017,12,22,6,16.59,31793.85728,13422.76,5349
2017,12,22,7,18.74,34376.942303,13649.57,6097
2017,12,22,8,18.98,36462.976608,13657,5389
2017,12,22,9,19.08,37952.945445,12919.05,5389
2017,12,22,10,19.81,39675.81049,11956.83,5477
2017,12,22,11,20.06,41110.965558,10802.03,5561
2017,12,22,12,21.41,42104.535553,9790.93,5477
2017,12,22,13,21.52,42473.566178,8264.41,5288
2017,12,22,14,21.52,42831.25795,7350.6,5288
2017,12,22,15,19.93,42983.936688,6848.49,5200
2017,12,22,16,19.91,42932.786743,7480.08,5200
2017,12,22,17,20.89,43079.803075,7019.67,5360
2017,12,22,18,43,44451.83025,5347.19,5360
2017,12,22,19,26.99,45566.25194,5045.36,5360
2017,12,22,20,23.1,45041.677608,5062.96,5360
2017,12,22,21,23.28,44028.029115,4717.11,5180
2017,12,22,22,21.91,42773.977925,5526.19,5180
2017,12,22,23,19.82,40898.60501,7007.23,5180
2017,12,23,0,18.93,38987.09747,7094.23,5020
2017,12,23,1,17.31,37619.236765,7210.74,5180
2017,12,23,2,16.06,36618.445283,6850.96,5180
2017,12,23,3,16.07,36058.776988,5868.06,4603
2017,12,23,4,16.37,36113.66586,5682.34,4603
2017,12,23,5,16.55,36406.354825,4991.2,4603
2017,12,23,6,17.48,37447.17263,4334.06,5157
2017,12,23,7,19.71,39142.931145,4049.8,5157
2017,12,23,8,22.5,40982.939505,4218.69,4783
2017,12,23,9,25.06,42227.837473,4157.21,4783
2017,12,23,10,27.04,42261.948713,3754.62,4783
2017,12,23,11,22.2,41278.312775,3240.35,4687
2017,12,23,12,19.45,39530.930553,3478.6,4527
2017,12,23,13,19.01,37630.331468,4736.64,4527
2017,12,23,14,18.37,35973.129713,5925.43,4527
2017,12,23,15,17.61,34817.704605,7280.13,4527
2017,12,23,16,17.01,34310.346493,8224.95,4527
2017,12,23,17,17.61,34560.571325,8802.42,4527
2017,12,23,18,21.93,36413.126978,9057.39,4527
2017,12,23,19,18.7,39270.923503,10689,4527
2017,12,23,20,18,39785.131725,12376.37,4527
2017,12,23,21,18.1,40141.468345,13219.78,4527
2017,12,23,22,17.67,40142.461638,13620.74,4527
2017,12,23,23,16.83,39391.1397,13716.96,4527
2017,12,24,0,16.98,38146.548818,13690.98,4527
2017,12,24,1,16.87,36776.993733,13501.14,4527
2017,12,24,2,16.15,35880.812798,13188.04,4527
2017,12,24,3,16.16,35459.594323,12532.75,4527
2017,12,24,4,16.69,35352.779415,11732.48,4527
2017,12,24,5,16.45,35721.22228,10978.97,4527
2017,12,24,6,17.19,36336.089273,10309.81,4527
2017,12,24,7,19.32,37688.216725,10934.79,4527
2017,12,24,8,19.85,39111.330195,12522.59,4527
2017,12,24,9,21.18,40175.019503,12865.05,4527
2017,12,24,10,20.46,40478.9852,12856.55,4527
2017,12,24,11,18.93,39703.67053,12751.73,4527
2017,12,24,12,17.82,38833.560418,11714.54,4527
2017,12,24,13,16.66,38260.211683,10257.8,4527
2017,12,24,14,17.01,37304.512365,8224.52,4527
2017,12,24,15,17.35,36521.368985,6658.98,4527
2017,12,24,16,17.79,36170.91712,5480.67,4527
2017,12,24,17,18.9,36131.577658,4178.48,4527
2017,12,24,18,27.09,37472.235713,2967.18,4527
2017,12,24,19,26.45,39689.721618,2938.14,4527
2017,12,24,20,26.73,39735.39129,3613.47,4527
2017,12,24,21,23.42,39886.212953,4550.5,4527
2017,12,24,22,20.54,39940.909975,5123.6,4527
2017,12,24,23,20.8,39624.153333,5975.7,4527
2017,12,25,0,19.57,38864.600018,6420.03,4527
2017,12,25,1,20.57,38272.074595,6403.78,4527
2017,12,25,2,18.73,38154.610158,6762.98,4527
2017,12,25,3,18.5,38264.882793,7159.31,4527
2017,12,25,4,18.23,38492.554368,7117.06,4527
2017,12,25,5,18.59,39144.074855,7517.12,4527
2017,12,25,6,19.7,40342.74323,7621.43,4572
2017,12,25,7,22.14,41814.29221,7972.23,4572
2017,12,25,8,21.95,43005.984805,9262.63,4527
2017,12,25,9,20.73,43546.86036,9409.98,4527
2017,12,25,10,19.48,43504.590498,8912.09,4420
2017,12,25,11,19.2,42856.027668,9553.21,4527
2017,12,25,12,17.95,41505.872553,10456.85,4527
2017,12,25,13,17.87,39683.61123,10523.97,4527
2017,12,25,14,16.75,37968.300723,10850.92,4527
2017,12,25,15,16.02,36203.361253,10242.54,4527
2017,12,25,16,15.99,35431.53209,9553.75,4527
2017,12,25,17,17.35,35572.03427,7832.94,4527
2017,12,25,18,20.57,37413.114193,7566.53,4527
2017,12,25,19,22.63,39549.041318,9700.34,4527
2017,12,25,20,18.91,39694.419378,9901.05,4527
2017,12,25,21,18.82,39643.686863,9822.22,4527
2017,12,25,22,17.96,39130.09635,10164.6,4527
2017,12,25,23,18.85,37792.14088,9743.39,4527
2017,12,26,0,18.22,36100.423678,8810.41,4420
2017,12,26,1,18.1,34516.265923,7771.62,4918
2017,12,26,2,17.6,33492.729198,6998.24,4918
2017,12,26,3,17.8,32975.867053,5919.36,4918
2017,12,26,4,18.06,32955.406183,5145.41,4527
2017,12,26,5,17.99,33518.857165,4122.07,4527
2017,12,26,6,19.08,34872.745863,3314.4,4527
2017,12,26,7,24.34,36867.72815,3049.29,4527
2017,12,26,8,25.49,38538.232945,3011.26,4527
2017,12,26,9,24.56,39767.095995,3349.92,5352
2017,12,26,10,26.27,41228.670088,3721.65,5352
2017,12,26,11,23.55,42204.910375,4129.22,5352
2017,12,26,12,20.78,42625.802155,4361.66,5352
2017,12,26,13,19.94,42556.11494,4057.18,5352
2017,12,26,14,19.3,42410.060273,4036.53,5527
2017,12,26,15,18.73,42248.202648,4382.19,5527
2017,12,26,16,18.59,42255.148238,4559.14,5527
2017,12,26,17,19.28,42745.374385,4556.12,5527
2017,12,26,18,36.34,44465.751303,4163.46,5527
2017,12,26,19,29.67,45874.97523,3577.64,5527
2017,12,26,20,22.99,45539.55862,2989.31,5527
2017,12,26,21,21.86,44953.390985,2752.46,5352
2017,12,26,22,20.82,43765.354568,2410.32,5352
2017,12,26,23,20.53,41884.01171,2448.97,5352
2017,12,27,0,19.32,39812.012173,2695.35,5352
2017,12,27,1,18.51,38238.997665,2810.18,5352
2017,12,27,2,17.96,37547.487415,2935,5352
2017,12,27,3,17.99,37421.92595,3327.67,5352
2017,12,27,4,18.44,37807.909098,3329,5352
2017,12,27,5,19.24,38963.442465,3376.46,5352
2017,12,27,6,20.59,41243.344133,3660.5,5439
2017,12,27,7,32.08,44055.206445,3641.65,5439
2017,12,27,8,30.32,46119.827443,3448.64,5609
2017,12,27,9,25.04,47412.338405,3454.2,5522
2017,12,27,10,24.75,48584.021103,3428.55,5522
2017,12,27,11,24.07,49339.10741,3166.46,5352
2017,12,27,12,23.59,49418.980198,2862.92,5352
2017,12,27,13,22.72,49045.920245,2829.31,5352
2017,12,27,14,21.07,48704.472395,2815.41,6143
2017,12,27,15,20.05,48534.39312,2867.46,5318
2017,12,27,16,19.89,48517.82283,2954.81,5318
2017,12,27,17,21.71,49062.569568,2785.62,5318
2017,12,27,18,33.95,50557.528355,2695.93,5318
2017,12,27,19,34.18,51919.989275,2917,5318
2017,12,27,20,29.77,51388.745895,2961.61,5318
2017,12,27,21,26.09,50688.568435,2650.2,4527
2017,12,27,22,26.18,49213.032923,2556.3,4527
2017,12,27,23,22.91,47011.983693,2345.68,5150
2017,12,28,0,20.97,44556.182998,2107.64,5150
2017,12,28,1,19.33,42709.966925,2202.69,5150
2017,12,28,2,18.82,41440.570575,2280.8,5150
2017,12,28,3,18.73,40904.25979,2350.27,5975
2017,12,28,4,18.82,40803.650898,2205.27,5975
2017,12,28,5,18.98,41448.389868,2103.92,5975
2017,12,28,6,20.22,43133.348118,1934.18,5975
2017,12,28,7,36.52,45424.240758,1650.63,5150
2017,12,28,8,32.3,47179.804915,1504.52,5150
2017,12,28,9,27.27,47826.03677,1451.07,5150
2017,12,28,10,25.6,48453.2471,1160.82,5127
2017,12,28,11,23.01,48603.70422,868.92,5127
2017,12,28,12,22.71,48115.175253,788.65,5270
2017,12,28,13,20.44,46884.574265,791.05,5270
2017,12,28,14,20.1,45701.606345,845.56,5873
2017,12,28,15,19.26,44806.234108,857.97,5873
2017,12,28,16,19.34,44371.950258,830.69,5873
2017,12,28,17,21.35,44625.011908,875.13,5873
2017,12,28,18,39.31,46308.67975,1136.77,5873
2017,12,28,19,39.26,48084.074115,1570.28,5873
2017,12,28,20,25.53,47865.546948,1708.05,5730
2017,12,28,21,25.33,47213.48528,1824.54,5869
2017,12,28,22,23.83,46088.24492,2319.27,5869
2017,12,28,23,22.78,43996.026945,2667.56,5869
2017,12,29,0,21.8,41652.58037,2614.12,6137
2017,12,29,1,20.05,40031.46571,1973.1,6137
2017,12,29,2,19.56,38989.512598,1844.81,6137
2017,12,29,3,19.04,38473.52945,1853.99,5998
2017,12,29,4,19.11,38485.325418,2427.58,5998
2017,12,29,5,18.91,39198.90722,2946.46,6098
2017,12,29,6,20.47,40837.27561,2955.95,5498
2017,12,29,7,31.3,43073.686653,3736.94,5498
2017,12,29,8,24,44578.32435,3942.52,5398
2017,12,29,9,24.49,45391.61121,4732.77,5566
2017,12,29,10,25.34,45946.895843,6052.64,5566
2017,12,29,11,24.47,45844.670865,6959.3,5537
2017,12,29,12,23.36,45067.97689,7913.79,5537
2017,12,29,13,23.55,43940.663743,8538.69,6015
2017,12,29,14,20.68,42930.711428,9000.32,6036
2017,12,29,15,19.87,42019.21347,8401.2,6035
2017,12,29,16,19.58,41455.93056,8232.96,6015
2017,12,29,17,20.42,41450.159118,7053.69,5697
2017,12,29,18,30.69,42814.41524,6561.66,6229
2017,12,29,19,24.69,44348.028085,8155.83,6069
2017,12,29,20,21.95,43844.905788,8817.72,6069
2017,12,29,21,21.22,43142.65546,8415.09,6069
2017,12,29,22,21.14,42130.594195,7213.95,6069
2017,12,29,23,19.32,40363.559085,6691.84,6069
2017,12,30,0,19.8,38186.939268,6859.44,5939
2017,12,30,1,20.52,36320.0092,7203.71,6069
2017,12,30,2,19.82,35112.571403,5614.13,6069
2017,12,30,3,19.48,34398.15949,4791.58,6186
2017,12,30,4,19.99,34088.490978,4549.61,6186
2017,12,30,5,20.36,34148.129458,4432.05,6186
2017,12,30,6,20.88,34678.6992,4031.72,6186
2017,12,30,7,23.31,35757.928963,3942.25,6186
2017,12,30,8,20.9,36999.687825,3910.02,6047
2017,12,30,9,22.94,38111.175885,4079.4,6047
2017,12,30,10,24.39,39142.705778,4259.92,6047
2017,12,30,11,23.34,39831.214385,3982.31,5444
2017,12,30,12,21.5,39772.88156,3359.01,5444
2017,12,30,13,20.55,39312.04423,2386.81,5444
2017,12,30,14,20.28,38908.370613,1643.07,5444
2017,12,30,15,19.92,38899.69755,1111.44,5176
2017,12,30,16,19.84,38961.228663,807.59,5176
2017,12,30,17,21,39453.199283,640.36,5176
2017,12,30,18,29.59,41212.943263,664.85,5176
2017,12,30,19,24.42,43151.543045,732.56,5176
2017,12,30,20,23.69,43239.030638,929.9,6161
2017,12,30,21,22.37,43172.939478,1002.34,6316
2017,12,30,22,21.97,42683.29031,1124.7,6316
2017,12,30,23,20.95,41564.184878,1221.76,6673
2017,12,31,0,20,39985.699968,1072.03,6300
2017,12,31,1,19.46,38648.23333,930.37,6673
2017,12,31,2,19.18,37662.287058,1040.96,6673
2017,12,31,3,19.05,37078.221913,1260.86,6673
2017,12,31,4,18.97,37035.839563,1299.78,6673
2017,12,31,5,18.83,37538.33252,1101,6673
2017,12,31,6,18.94,38444.342758,1128.24,6673
2017,12,31,7,22,39851.682033,1426.8,6673
2017,12,31,8,21.64,41501.402263,1619.01,6673
2017,12,31,9,23.68,43360.14294,1756.28,6673
2017,12,31,10,23.35,45302.83396,2022.81,8495
2017,12,31,11,23.3,46616.079273,2621.19,8570
2017,12,31,12,23.52,47576.934825,3153.41,8876
2017,12,31,13,22,48484.799768,3645.4,8876
2017,12,31,14,22,48982.481955,4100.56,8876
2017,12,31,15,21.38,49254.112083,4353.06,8649
2017,12,31,16,21.18,49647.51153,4305.31,8934
2017,12,31,17,21.94,50474.000278,4230.82,8961
2017,12,31,18,30.43,52531.693343,4299.99,8880
2017,12,31,19,34.26,54483.71252,4294.92,8880
2017,12,31,20,25.31,54103.60041,4503.71,8481
2017,12,31,21,24.32,53297.566165,4589.68,8481
2017,12,31,22,23.69,52503.539738,4567.19,8481
2017,12,31,23,22.42,51563.066518,4592.16,8481
2018,1,1,0,21.74,50919.193215,4618.95,8831
2018,1,1,1,27.23,50604.621543,4642.64,9519
2018,1,1,2,25.55,50618.47095,4541.86,8106
2018,1,1,3,25.72,50756.139335,4547.24,8289
2018,1,1,4,26.75,50969.782983,4579.5,8666
2018,1,1,5,28.11,51598.814773,4483.47,8666
2018,1,1,6,31.02,52760.20435,4379.96,8666
2018,1,1,7,36.53,54129.830323,4192.79,9587
2018,1,1,8,40.99,55024.749858,3960.2,10615
2018,1,1,9,58.83,55509.280943,3618.01,10495
2018,1,1,10,63.44,56056.525368,3372.46,10415
2018,1,1,11,54.75,56000.868265,3026.45,9559
2018,1,1,12,40.08,55367.935205,2547.54,10129
2018,1,1,13,36.33,54291.831108,2041.45,9999
2018,1,1,14,33.54,52814.93706,2093.75,9490
2018,1,1,15,32.9,51582.611103,2219.93,10179
2018,1,1,16,31.76,50813.122223,2090.01,9378
2018,1,1,17,33.99,51175.042268,1894.69,8627
2018,1,1,18,53.32,53660.32076,1688.94,10203
2018,1,1,19,65.65,56930.739128,1899.09,8326
2018,1,1,20,60.75,57326.349948,2206.27,9468
2018,1,1,21,53.77,57300.376593,2554.1,8326
2018,1,1,22,42.38,56570.115985,2963.38,8646
2018,1,1,23,40.94,54714.021183,3434.68,8814
2018,1,2,0,35,52824.493365,3562.72,8782
2018,1,2,1,35.74,51368.597203,3395.22,10026
2018,1,2,2,31.85,50579.71966,3123.31,10026
2018,1,2,3,32.7,50226.720338,3123.12,10234
2018,1,2,4,35.28,50322.37564,2977.15,10234
2018,1,2,5,48.45,51068.24492,2778.8,10234
2018,1,2,6,54.89,52981.115743,2482.46,12120
2018,1,2,7,170.98,55800.173535,2219.46,12315
2018,1,2,8,191.68,57687.039965,2128.47,11993
2018,1,2,9,119.53,58272.66935,2012.86,11993
2018,1,2,10,98.61,58904.53782,1795.98,11145
2018,1,2,11,66.14,59160.554268,1701.03,9982
2018,1,2,12,51.74,58826.317815,1652.85,10692
2018,1,2,13,42.23,58010.173195,1785.85,10870
2018,1,2,14,37.45,57392.256615,1909.38,10240
2018,1,2,15,35.27,56983.615945,2196.65,10401
2018,1,2,16,35.73,57000.14114,2564.29,10211
2018,1,2,17,42.78,57713.049905,2914.2,10214
2018,1,2,18,83.09,59766.444955,3146.57,10511
2018,1,2,19,105.59,61913.282705,3457.19,10292
2018,1,2,20,76.94,61851.097403,3501.15,10169
2018,1,2,21,70.05,61305.573295,3611.33,10169
2018,1,2,22,52.13,59867.252555,4180.62,10169
2018,1,2,23,46.19,57359.885655,5183.06,10169
2018,1,3,0,37.57,55213.185248,6172.13,9164
2018,1,3,1,32.35,54087.556488,7253.78,9282
2018,1,3,2,31.2,53734.507098,7859.11,9282
2018,1,3,3,31.14,53859.929823,8334.85,9282
2018,1,3,4,31.93,54468.70885,8539.49,9282
2018,1,3,5,44.58,55713.271553,8498.79,9372
2018,1,3,6,52.26,58020.99413,8423,9471
2018,1,3,7,107.41,61393.706828,8448.88,9471
2018,1,3,8,99.71,62907.32155,8617,10386
2018,1,3,9,67.29,61658.89119,7268.35,10443
2018,1,3,10,65.6,59003.30784,5292.24,11352
2018,1,3,11,59.24,55907.408278,3739.22,11545
2018,1,3,12,52.83,52711.705995,2906.97,11771
2018,1,3,13,48.18,49613.01656,2388.93,12491
